task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count,is_bounded_score_task,is_reliable_observed_task,is_discriminative_task,is_mix_candidate_pool
hle/hle/hle__67190f1eee94d36fc7734311,hle,hle/hle__67190f1eee94d36fc7734311,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.210443033165086,frontier,0,0,True,True,True,True
mmau/1a5dd76a-7905-4a83-bd88-7ae26730656d,mmau,1a5dd76a-7905-4a83-bd88-7ae26730656d,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.210443033165086,frontier,0,0,True,True,True,True
pixiu/pixiu-ectsum-ectsum5,pixiu,pixiu-ectsum-ectsum5,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.210443033165086,frontier,0,0,True,True,True,True
scicode/scicode-17,scicode,scicode-17,16,0,0.0,0.0104166875,0.0403436572101469,0.0,0.166667,0.0104166875,0.0104166875,0.0403436572101469,0.210443033165086,frontier,0,0,True,True,True,True
scicode/scicode-2,scicode,scicode-2,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.210443033165086,frontier,0,0,True,True,True,True
swe-lancer/14294-manager-0,swe-lancer,14294-manager-0,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.210443033165086,frontier,0,0,True,True,True,True
swebench-verified/astropy__astropy-8707,swebench-verified,astropy__astropy-8707,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.210443033165086,frontier,0,0,True,True,True,True
terminal-bench/caffe-cifar-10,terminal-bench,caffe-cifar-10,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.210443033165086,frontier,0,0,True,True,True,True
terminal-bench/train-fasttext,terminal-bench,train-fasttext,16,0,0.0,0.0416666875,0.1613743867791287,0.0,0.666667,0.0416666875,0.0416666875,0.1613743867791287,0.210443033165086,frontier,0,0,True,True,True,True
algotune/algotune-matrix-exponential-sparse,algotune,algotune-matrix-exponential-sparse,16,0,0.0,0.0132419374999999,0.038692104881792,0.0,0.153888,0.0132419374999999,0.0132419374999999,0.038692104881792,0.2103786991497442,frontier,0,0,True,True,True,True
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_mimi.3118abde.lv1,featurebench-modal,huggingface__transformers.e2e8dbed.test_modeling_mimi.3118abde.lv1,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.2093073189603223,frontier,0,0,True,True,True,True
aider-polyglot/polyglot_go_beer-song,aider-polyglot,polyglot_go_beer-song,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.2067943023608867,frontier,0,0,True,True,True,True
aider-polyglot/polyglot_python_paasio,aider-polyglot,polyglot_python_paasio,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.2067943023608867,frontier,0,0,True,True,True,True
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv1,featurebench-modal,huggingface__transformers.e2e8dbed.test_modeling_vitpose.30ffd86e.lv1,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.2067943023608867,frontier,0,0,True,True,True,True
hle/hle/hle__66ee158c5db68805b7d3d27b,hle,hle/hle__66ee158c5db68805b7d3d27b,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.2067943023608867,frontier,0,0,True,True,True,True
hle/hle/hle__6739674739118cf30f5f1075,hle,hle/hle__6739674739118cf30f5f1075,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.2067943023608867,frontier,0,0,True,True,True,True
mmmlu/mmmlu-yo-ng-00141,mmmlu,mmmlu-yo-ng-00141,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.2067943023608867,frontier,0,0,True,True,True,True
hle/hle/hle__673722a1f362584fff2ae212,hle,hle/hle__673722a1f362584fff2ae212,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.2032972194768843,frontier,0,0,True,True,True,True
crustbench/crustbench-bostree,crustbench,crustbench-bostree,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.2032600366222175,frontier,0,0,True,True,True,True
dacode/dacode-di-text-039,dacode,dacode-di-text-039,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.2032600366222175,frontier,0,0,True,True,True,True
livecodebench/abc363_f,livecodebench,abc363_f,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.2032600366222175,frontier,0,0,True,True,True,True
replicationbench/eht_resolve__eht_ring_size,replicationbench,eht_resolve__eht_ring_size,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.1964712777339849,frontier,0,0,True,True,True,True
algotune/algotune-generalized-eigenvalues-complex,algotune,algotune-generalized-eigenvalues-complex,16,0,0.0,0.0282970625,0.0987799221536623,0.0,0.408638,0.0282970625,0.0282970625,0.0987799221536623,0.1904947932832208,frontier,0,0,True,True,True,True
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_lightglue.3d3d57cb.lv1,featurebench-modal,huggingface__transformers.e2e8dbed.test_modeling_lightglue.3d3d57cb.lv1,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.1889181605096259,frontier,0,0,True,True,True,True
featurebench-modal/mwaskom__seaborn.7001ebe7.test_plot.b645d353.lv2,featurebench-modal,mwaskom__seaborn.7001ebe7.test_plot.b645d353.lv2,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.1843851495324008,frontier,0,0,True,True,True,True
algotune/algotune-matrix-sqrt,algotune,algotune-matrix-sqrt,16,0,0.0,0.012786625,0.0473343496018945,0.0,0.195933,0.012786625,0.012786625,0.0473343496018945,0.183307647392381,frontier,0,0,True,True,True,True
gso/gso-pandas-dev--pandas-ccca5df,gso,gso-pandas-dev--pandas-ccca5df,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.1815199146876928,frontier,0,0,True,True,True,True
deepsynth/24,deepsynth,24,16,0,0.0,0.02777775,0.08333325,0.0,0.333333,0.02777775,0.02777775,0.08333325,0.1783164439726619,frontier,0,0,True,True,True,True
aider-polyglot/polyglot_python_tree-building,aider-polyglot,polyglot_python_tree-building,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.1780228318036905,frontier,0,0,True,True,True,True
algotune/algotune-matrix-exponential,algotune,algotune-matrix-exponential,16,0,0.0,0.0368266875,0.1409087623227876,0.0,0.582528,0.0368266875,0.0368266875,0.1409087623227876,0.1780177222082936,frontier,0,0,True,True,True,True
gaia2/gaia2-cli/0998_zzkcww1uftksx1aichwydu5391h2gfym,gaia2,gaia2-cli/0998_zzkcww1uftksx1aichwydu5391h2gfym,16,0,0.0,0.0078125625,0.0162631457249541,0.0,0.041667,0.0078125625,0.0078125625,0.0162631457249541,0.1776470434202583,frontier,0,0,True,True,False,True
featurebench-modal/mwaskom__seaborn.7001ebe7.test_distributions.f700676d.lv1,featurebench-modal,mwaskom__seaborn.7001ebe7.test_distributions.f700676d.lv1,16,0,0.0,0.0416666875,0.1613743867791287,0.0,0.666667,0.0416666875,0.0416666875,0.1613743867791287,0.1753566620841289,frontier,0,0,True,True,True,True
gso/gso-numpy--numpy-ac5c664,gso,gso-numpy--numpy-ac5c664,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1753566620841289,frontier,0,0,True,True,True,True
reasoning-gym/reasoning-gym-algorithmic-pool-matrix-hard0292e21f-seed45-2,reasoning-gym,reasoning-gym-algorithmic-pool-matrix-hard0292e21f-seed45-2,16,0,0.0,0.0416666875,0.1613743867791287,0.0,0.666667,0.0416666875,0.0416666875,0.1613743867791287,0.1753566620841289,frontier,0,0,True,True,True,True
seal0/58,seal0,58,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1753566620841289,frontier,0,0,True,True,True,True
simpleqa/simpleqa-1749,simpleqa,simpleqa-1749,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1753566620841289,frontier,0,0,True,True,True,True
swe-lancer/14340,swe-lancer,14340,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1753566620841289,frontier,0,0,True,True,True,True
swe-lancer/27353_776,swe-lancer,27353_776,16,0,0.0,0.0416666875,0.1613743867791287,0.0,0.666667,0.0416666875,0.0416666875,0.1613743867791287,0.1753566620841289,frontier,0,0,True,True,True,True
swe-lancer/28148_414,swe-lancer,28148_414,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1753566620841289,frontier,0,0,True,True,True,True
aider-polyglot/polyglot_java_custom-set,aider-polyglot,polyglot_java_custom-set,16,0,0.0,0.0416666875,0.1613743867791287,0.0,0.666667,0.0416666875,0.0416666875,0.1613743867791287,0.1718561691615792,frontier,0,0,True,True,True,True
dacode/dacode-dm-csv-069,dacode,dacode-dm-csv-069,16,0,0.0,0.03125,0.1210307295689817,0.0,0.5,0.03125,0.03125,0.1210307295689817,0.1718561691615792,frontier,0,0,True,True,True,True
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_informer.de781186.lv1,featurebench-modal,huggingface__transformers.e2e8dbed.test_modeling_informer.de781186.lv1,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1718561691615792,frontier,0,0,True,True,True,True
gaia2/gaia2-cli/0781_5zicvzatjwmvh9vk23wpmgsyv3wpm04t,gaia2,gaia2-cli/0781_5zicvzatjwmvh9vk23wpmgsyv3wpm04t,16,0,0.0,0.0338541875,0.1311167043868833,0.0,0.541667,0.0338541875,0.0338541875,0.1311167043868833,0.1718561691615792,frontier,0,0,True,True,True,True
scicode/scicode-28,scicode,scicode-28,16,0,0.0,0.013888875,0.0537913815725565,0.0,0.222222,0.013888875,0.013888875,0.0537913815725565,0.1718561691615792,frontier,0,0,True,True,True,True
seal0/29,seal0,29,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1718561691615792,frontier,0,0,True,True,True,True
swebenchpro/instance_flipt-io__flipt-b6cef5cdc0daff3ee99e5974ed60a1dc6b4b0d67,swebenchpro,instance_flipt-io__flipt-b6cef5cdc0daff3ee99e5974ed60a1dc6b4b0d67,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1718561691615792,frontier,0,0,True,True,True,True
swebenchpro/instance_internetarchive__openlibrary-bb152d23c004f3d68986877143bb0f83531fe401-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,swebenchpro,instance_internetarchive__openlibrary-bb152d23c004f3d68986877143bb0f83531fe401-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,16,0,0.0,0.0416666875,0.1613743867791287,0.0,0.666667,0.0416666875,0.0416666875,0.1613743867791287,0.1718561691615792,frontier,0,0,True,True,True,True
swesmith/oauthlib__oauthlib.1fd52536.combine_file__366dyxhy,swesmith,oauthlib__oauthlib.1fd52536.combine_file__366dyxhy,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1718561691615792,frontier,0,0,True,True,True,True
swesmith/oauthlib__oauthlib.1fd52536.combine_file__99t7rutv,swesmith,oauthlib__oauthlib.1fd52536.combine_file__99t7rutv,16,0,0.0,0.0416666875,0.1613743867791287,0.0,0.666667,0.0416666875,0.0416666875,0.1613743867791287,0.1718561691615792,frontier,0,0,True,True,True,True
algotune/algotune-vector-quantization,algotune,algotune-vector-quantization,16,0,0.0,0.0044763125,0.0171995455162293,0.0,0.071088,0.0044763125,0.0044763125,0.0171995455162293,0.1706000135767044,frontier,0,0,True,True,False,True
featurebench-modal/sphinx-doc__sphinx.e347e59c.test_ext_math.96576214.lv1,featurebench-modal,sphinx-doc__sphinx.e347e59c.test_ext_math.96576214.lv1,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.1617773748861428,frontier,0,0,True,True,True,True
medagentbench/task7_12,medagentbench,task7_12,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.1617773748861428,frontier,0,0,True,True,True,True
gaia/676e5e31-a554-4acc-9286-b60d90a92d26,gaia,676e5e31-a554-4acc-9286-b60d90a92d26,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.1543791290642097,frontier,0,0,True,True,True,True
mmau/77175ed4-db9c-4ad3-b8cc-4b328e01d485,mmau,77175ed4-db9c-4ad3-b8cc-4b328e01d485,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.1516448261882922,frontier,0,0,True,True,True,True
gaia/50ad0280-0819-4bd9-b275-5de32d3b5bcb,gaia,50ad0280-0819-4bd9-b275-5de32d3b5bcb,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.1497801392567825,frontier,0,0,True,True,True,True
swebenchpro/instance_internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,swebenchpro,instance_internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,16,0,0.0,0.0416666875,0.1613743867791287,0.0,0.666667,0.0416666875,0.0416666875,0.1613743867791287,0.1378060034137373,frontier,0,0,True,True,True,True
bixbench/bix-6-q5,bixbench,bix-6-q5,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1378060034137372,frontier,0,0,True,True,True,True
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_pixtral.a620bb0b.lv2,featurebench-modal,huggingface__transformers.e2e8dbed.test_modeling_pixtral.a620bb0b.lv2,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1378060034137372,frontier,0,0,True,True,True,True
featurebench-modal/linkedin__liger-kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,featurebench-modal,linkedin__liger-kernel.c856fbab.test_fused_neighborhood_attention.78217be4.lv2,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1378060034137372,frontier,0,0,True,True,True,True
gso/gso-pandas-dev--pandas-233bd83,gso,gso-pandas-dev--pandas-233bd83,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1378060034137372,frontier,0,0,True,True,True,True
spreadsheetbench/49667,spreadsheetbench,49667,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1378060034137372,frontier,0,0,True,True,True,True
terminal-bench/polyglot-c-py,terminal-bench,polyglot-c-py,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1378060034137372,frontier,0,0,True,True,True,True
terminal-bench/video-processing,terminal-bench,video-processing,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1378060034137372,frontier,0,0,True,True,True,True
algotune/algotune-affine-transform-2d,algotune,algotune-affine-transform-2d,16,0,0.0,0.004753625,0.0179608063741407,0.0,0.074296,0.004753625,0.004753625,0.0179608063741407,0.1200780540377216,frontier,0,0,True,True,False,True
algotune/algotune-matrix-multiplication,algotune,algotune-matrix-multiplication,16,0,0.0,0.0258836875,0.0978546971967357,0.0,0.404772,0.0258836875,0.0258836875,0.0978546971967357,0.1199341399593703,frontier,0,0,True,True,True,True
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_zoedepth.e19636d3.lv1,featurebench-modal,huggingface__transformers.e2e8dbed.test_modeling_zoedepth.e19636d3.lv1,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1141120698172774,frontier,0,0,True,True,True,True
gaia2/gaia2-cli/0200_ndh9u8xbnpvnqmyy787miw5glb62ecu0,gaia2,gaia2-cli/0200_ndh9u8xbnpvnqmyy787miw5glb62ecu0,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1141120698172774,frontier,0,0,True,True,True,True
hle/hle/hle__6716a68fbb8539339d5d7239,hle,hle/hle__6716a68fbb8539339d5d7239,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1141120698172774,frontier,0,0,True,True,True,True
omnimath/omnimath_3362,omnimath,omnimath_3362,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1141120698172774,frontier,0,0,True,True,True,True
omnimath/omnimath_412,omnimath,omnimath_412,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.1141120698172774,frontier,0,0,True,True,True,True
spider2/jira001,spider2,jira001,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.1110128690689462,frontier,0,0,True,True,True,True
seal0/42,seal0,42,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.0994062777314568,frontier,0,0,True,True,True,True
swtbench/sympy__sympy-13031,swtbench,sympy__sympy-13031,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.0956147293687546,frontier,0,0,True,True,True,True
algotune/algotune-sinkhorn,algotune,algotune-sinkhorn,16,0,0.0,0.038383875,0.0944933755514606,0.0,0.332995,0.038383875,0.038383875,0.0944933755514606,0.093808040122239,frontier,0,0,True,True,True,True
aider-polyglot/polyglot_java_series,aider-polyglot,polyglot_java_series,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0930742058979133,frontier,0,0,True,True,True,True
gaia2/gaia2-cli/0720_up5rgapoxep1thccqw0zxs6qzf2pr6kf,gaia2,gaia2-cli/0720_up5rgapoxep1thccqw0zxs6qzf2pr6kf,16,0,0.0,0.00347225,0.0134479664238687,0.0,0.055556,0.00347225,0.00347225,0.0134479664238687,0.0930742058979133,frontier,0,0,True,True,False,True
hle/hle/hle__6738e0e90afc5078575438a9,hle,hle/hle__6738e0e90afc5078575438a9,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0930742058979133,frontier,0,0,True,True,True,True
hle/hle/hle__676d66a775870eef1bf0f9ce,hle,hle/hle__676d66a775870eef1bf0f9ce,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0930742058979133,frontier,0,0,True,True,True,True
labbench/figqa-0137,labbench,figqa-0137,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0930742058979133,frontier,0,0,True,True,True,True
bigcodebench/bigcodebench_82,bigcodebench,bigcodebench_82,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0375603840143773,frontier,0,0,True,True,True,True
bixbench/bix-36-q4,bixbench,bix-36-q4,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0375603840143773,frontier,0,0,True,True,True,True
dacode/dacode-data-wrangling-071,dacode,dacode-data-wrangling-071,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0375603840143773,frontier,0,0,True,True,True,True
featurebench-modal/huggingface__transformers.e2e8dbed.test_candidate_generator.bc0ea399.lv1,featurebench-modal,huggingface__transformers.e2e8dbed.test_candidate_generator.bc0ea399.lv1,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0375603840143773,frontier,0,0,True,True,True,True
featurebench-modal/mlflow__mlflow.93dab383.test_judge_tool_search_traces.cad8fc4b.lv1,featurebench-modal,mlflow__mlflow.93dab383.test_judge_tool_search_traces.cad8fc4b.lv1,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0375603840143773,frontier,0,0,True,True,True,True
gso/gso-pandas-dev--pandas-2cdca01,gso,gso-pandas-dev--pandas-2cdca01,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0375603840143773,frontier,0,0,True,True,True,True
hle/hle/hle__66e8db4fe1e483c59165a247,hle,hle/hle__66e8db4fe1e483c59165a247,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0375603840143773,frontier,0,0,True,True,True,True
replicationbench/galaxy_soptics__fof_optimization_sdss,replicationbench,galaxy_soptics__fof_optimization_sdss,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0375603840143773,frontier,0,0,True,True,True,True
skillsbench/manufacturing-codebook-normalization,skillsbench,manufacturing-codebook-normalization,16,0,0.0,0.0416666875,0.1613743867791287,0.0,0.666667,0.0416666875,0.0416666875,0.1613743867791287,0.0375603840143773,frontier,0,0,True,True,True,True
swesmith/oauthlib__oauthlib.1fd52536.combine_file__b3ju06z6,swesmith,oauthlib__oauthlib.1fd52536.combine_file__b3ju06z6,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0375603840143773,frontier,0,0,True,True,True,True
algotune/algotune-group-lasso,algotune,algotune-group-lasso,16,0,0.0,0.0041095,0.0151661714475011,0.0,0.062824,0.0041095,0.0041095,0.0151661714475011,0.033838502664521,frontier,0,0,True,True,False,True
algotune/algotune-queuing,algotune,algotune-queuing,16,0,0.0,0.00029375,0.0011376888579484,0.0,0.0047,0.00029375,0.00029375,0.0011376888579484,0.0327824591961304,frontier,0,0,True,True,False,True
bfcl/bfcl-parallel-19,bfcl,bfcl-parallel-19,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0327824591961304,frontier,0,0,True,True,True,True
bigcodebench/bigcodebench_574,bigcodebench,bigcodebench_574,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0327824591961304,frontier,0,0,True,True,True,True
