task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count,is_bounded_score_task,is_reliable_observed_task,is_discriminative_task,is_mix_candidate_pool
dacode/dacode-dm-csv-034,dacode,dacode-dm-csv-034,16,0,0.0,0.8958333125,0.2272649178425144,0.333333,1.0,0.8958333125,0.8958333125,0.2272649178425144,0.6445830140057832,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-035,dacode,dacode-dm-csv-035,16,0,0.0,0.8697916875,0.2840810725349189,0.0,1.0,0.8697916875,0.8697916875,0.2840810725349189,0.9043579236657578,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-036,dacode,dacode-dm-csv-036,16,0,0.0,0.25,0.3632416168643813,0.0,1.0,0.25,0.25,0.3632416168643813,0.3142329583913441,hard,0,0,True,True,True,True
dacode/dacode-dm-csv-037,dacode,dacode-dm-csv-037,16,0,0.0,0.9166666875,0.1863390074419869,0.333333,1.0,0.9166666875,0.9166666875,0.1863390074419869,0.3906819793830487,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-038,dacode,dacode-dm-csv-038,16,0,0.0,0.8854166875,0.1929193608074105,0.333333,1.0,0.8854166875,0.8854166875,0.1929193608074105,0.6102022992926447,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-039,dacode,dacode-dm-csv-039,16,0,0.0,0.583333375,0.2763853866333826,0.0,1.0,0.583333375,0.583333375,0.2763853866333826,0.2919761618914628,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-040,dacode,dacode-dm-csv-040,16,0,0.0,0.875,0.2856522993275653,0.0,1.0,0.875,0.875,0.2856522993275653,0.7764256818692583,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-041,dacode,dacode-dm-csv-041,16,0,0.0,0.833333375,0.3333333125000176,0.0,1.0,0.833333375,0.833333375,0.3333333125000176,0.8785156949462024,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-042,dacode,dacode-dm-csv-042,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-043,dacode,dacode-dm-csv-043,16,0,0.0,0.7147435625,0.4288528895330788,0.0,1.0,0.7147435625,0.7147435625,0.4288528895330788,0.8050332552698195,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-044,dacode,dacode-dm-csv-044,16,0,0.0,0.3958333125,0.3767321695903003,0.0,1.0,0.3958333125,0.3958333125,0.3767321695903003,0.0674238541473285,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-045,dacode,dacode-dm-csv-045,16,0,0.0,0.2500000625,0.3227487143877316,0.0,1.0,0.2500000625,0.2500000625,0.3227487143877316,0.3130700694412882,hard,0,0,True,True,True,True
dacode/dacode-dm-csv-046,dacode,dacode-dm-csv-046,16,0,0.0,0.9583333125,0.1613743867791287,0.333333,1.0,0.9583333125,0.9583333125,0.1613743867791287,0.4129319810639113,saturated,0,0,True,True,True,True
dacode/dacode-dm-csv-047,dacode,dacode-dm-csv-047,16,0,0.0,0.8541666875,0.2879224055747743,0.0,1.0,0.8541666875,0.8541666875,0.2879224055747743,0.9604869135317528,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-048,dacode,dacode-dm-csv-048,16,0,0.0,0.8333333125,0.3535534200560642,0.0,1.0,0.8333333125,0.8333333125,0.3535534200560642,0.709528510315633,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-049,dacode,dacode-dm-csv-049,16,0,0.0,0.791666625,0.3307189926257023,0.0,1.0,0.791666625,0.791666625,0.3307189926257023,0.4355381075006056,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-050,dacode,dacode-dm-csv-050,16,0,0.0,0.7847223125,0.3274215064438572,0.0,1.0,0.7847223125,0.7847223125,0.3274215064438572,0.9037452466251708,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-051,dacode,dacode-dm-csv-051,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-052,dacode,dacode-dm-csv-052,16,0,0.0,0.77083325,0.2347797800896352,0.333333,1.0,0.77083325,0.77083325,0.2347797800896352,0.8429236945221209,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-053,dacode,dacode-dm-csv-053,16,0,0.0,0.6875000625000001,0.4161455042760688,0.0,1.0,0.6875000625000001,0.6875000625000001,0.4161455042760688,0.7193349369028443,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-054,dacode,dacode-dm-csv-054,16,0,0.0,0.7708333125,0.4034357878223495,0.0,1.0,0.7708333125,0.7708333125,0.4034357878223495,0.8473814113044901,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-055,dacode,dacode-dm-csv-055,16,0,0.0,0.875,0.2856522993275653,0.0,1.0,0.875,0.875,0.2856522993275653,0.8373974684146935,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-056,dacode,dacode-dm-csv-056,16,0,0.0,0.33333325,0.4082482904638885,0.0,1.0,0.33333325,0.33333325,0.4082482904638885,0.3939757212752751,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-057,dacode,dacode-dm-csv-057,16,0,0.0,0.7083333125,0.3376458078385763,0.111111,1.0,0.7083333125,0.7083333125,0.3376458078385763,0.6020618372491316,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-059,dacode,dacode-dm-csv-059,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-060,dacode,dacode-dm-csv-060,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-061,dacode,dacode-dm-csv-061,16,0,0.0,0.7968750625000001,0.2931046742094598,0.0,1.0,0.7968750625000001,0.7968750625000001,0.2931046742094598,0.9040275865273316,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-062,dacode,dacode-dm-csv-062,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-063,dacode,dacode-dm-csv-063,16,0,0.0,0.888888875,0.2115493368309373,0.333333,1.0,0.888888875,0.888888875,0.2115493368309373,0.7142040406770146,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-064,dacode,dacode-dm-csv-064,16,0,0.0,0.895833375,0.1943203835380101,0.333333,1.0,0.895833375,0.895833375,0.1943203835380101,0.8571688226600186,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-065,dacode,dacode-dm-csv-065,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-066,dacode,dacode-dm-csv-066,16,0,0.0,0.291666625,0.2856522592147388,0.0,1.0,0.291666625,0.291666625,0.2856522592147388,0.5809057192790038,hard,0,0,True,True,True,True
dacode/dacode-dm-csv-067,dacode,dacode-dm-csv-067,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-068,dacode,dacode-dm-csv-068,16,0,0.0,0.420833375,0.3203458520577555,0.0,1.0,0.420833375,0.420833375,0.3203458520577555,0.6617142697195258,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-069,dacode,dacode-dm-csv-069,16,0,0.0,0.03125,0.1210307295689817,0.0,0.5,0.03125,0.03125,0.1210307295689817,0.1718561691615792,frontier,0,0,True,True,True,True
dacode/dacode-dm-csv-070,dacode,dacode-dm-csv-070,16,0,0.0,0.755208375,0.333943162865119,0.0,1.0,0.755208375,0.755208375,0.333943162865119,0.6224852083013027,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-071,dacode,dacode-dm-csv-071,16,0,0.0,0.0625,0.1755448265005978,0.0,0.666667,0.0625,0.0625,0.1755448265005978,0.1838922689481984,hard,0,0,True,True,True,True
dacode/dacode-dm-csv-072,dacode,dacode-dm-csv-072,16,0,0.0,0.35416675,0.3429600671199746,0.0,1.0,0.35416675,0.35416675,0.3429600671199746,0.3314040976320648,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-073,dacode,dacode-dm-csv-073,16,0,0.0,0.4375,0.3673999107845564,0.0,1.0,0.4375,0.4375,0.3673999107845564,0.6218871120530187,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-001,dacode,dacode-ml-binary-001,16,0,0.0,0.6932166874999999,0.2528342681094966,0.0,0.8251,0.6932166874999999,0.6932166874999999,0.2528342681094966,0.8991892199531556,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-004,dacode,dacode-ml-binary-004,16,0,0.0,0.726862125,0.3792508249031693,0.0,1.0,0.726862125,0.726862125,0.3792508249031693,0.7289183623346285,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-005,dacode,dacode-ml-binary-005,16,0,0.0,0.7992788749999999,0.2603089045780213,0.0,0.955923,0.7992788749999999,0.7992788749999999,0.2603089045780213,0.9201457673814908,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-007,dacode,dacode-ml-binary-007,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-ml-binary-008,dacode,dacode-ml-binary-008,16,0,0.0,0.42860275,0.2398510468794903,0.0,0.763121,0.42860275,0.42860275,0.2398510468794903,0.2957016672773206,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-009,dacode,dacode-ml-binary-009,16,0,0.0,0.8972280625,0.2064296100510016,0.228348,0.999758,0.8972280625,0.8972280625,0.2064296100510016,0.8471997135517553,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-010,dacode,dacode-ml-binary-010,16,0,0.0,0.763359,0.365321754043268,0.0,1.0,0.763359,0.763359,0.365321754043268,0.7733122706199207,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-012,dacode,dacode-ml-binary-012,16,0,0.0,0.2070118125,0.2451846156450835,0.0,0.597748,0.2070118125,0.2070118125,0.2451846156450835,0.521021623564282,hard,0,0,True,True,True,True
dacode/dacode-ml-binary-013,dacode,dacode-ml-binary-013,16,0,0.0,0.8775766875,0.2329059229406582,0.320175,1.0,0.8775766875,0.8775766875,0.2329059229406582,0.8184864917302311,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-016,dacode,dacode-ml-binary-016,16,0,0.0,0.42851925,0.1490527413243798,0.0,0.675572,0.42851925,0.42851925,0.1490527413243798,0.8371079691345757,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-017,dacode,dacode-ml-binary-017,16,0,0.0,0.8099259375,0.3245133742015629,0.0,1.0,0.8099259375,0.8099259375,0.3245133742015629,0.6779533520056807,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-018,dacode,dacode-ml-binary-018,16,0,0.0,0.747606,0.2386178151052955,0.0,0.896089,0.747606,0.747606,0.2386178151052955,0.4909946317801681,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-019,dacode,dacode-ml-binary-019,16,0,0.0,0.9375,0.1755448265005978,0.333333,1.0,0.9375,0.9375,0.1755448265005978,0.8988943727941093,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-020,dacode,dacode-ml-binary-020,16,0,0.0,0.7700546875,0.1230326301843939,0.486499,0.868679,0.7700546875,0.7700546875,0.1230326301843939,0.4356318561932322,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-021,dacode,dacode-ml-binary-021,16,0,0.0,0.946794125,0.1290910311121937,0.562689,1.0,0.946794125,0.946794125,0.1290910311121937,0.8884438641554717,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-022,dacode,dacode-ml-binary-022,16,0,0.0,0.8982605625,0.232373277964563,0.0,0.984863,0.8982605625,0.8982605625,0.232373277964563,0.7969545375279014,easy,0,0,True,True,True,True
dacode/dacode-ml-competition-003,dacode,dacode-ml-competition-003,16,0,0.0,0.8038335,0.3056212425130982,0.0,1.0,0.8038335,0.8038335,0.3056212425130982,0.8771143948402191,easy,0,0,True,True,True,True
dacode/dacode-ml-competition-007,dacode,dacode-ml-competition-007,16,0,0.0,0.7653178125,0.2374719411775891,0.292916,0.921472,0.7653178125,0.7653178125,0.2374719411775891,0.7904382638668431,easy,0,0,True,True,True,True
dacode/dacode-ml-multi-004,dacode,dacode-ml-multi-004,16,0,0.0,0.8508859375,0.3100262725682431,0.0,1.0,0.8508859375,0.8508859375,0.3100262725682431,0.6996687319945543,easy,0,0,True,True,True,True
dacode/dacode-ml-multi-007,dacode,dacode-ml-multi-007,16,0,0.0,0.937427125,0.1755191055059516,0.333333,1.0,0.937427125,0.937427125,0.1755191055059516,0.8989733830875954,easy,0,0,True,True,True,True
dacode/dacode-ml-multi-012,dacode,dacode-ml-multi-012,16,0,0.0,0.477636125,0.1918959149463827,0.0,0.605471,0.477636125,0.477636125,0.1918959149463827,0.8584837124724123,medium,0,0,True,True,True,True
dacode/dacode-ml-regression-001,dacode,dacode-ml-regression-001,16,0,0.0,0.7907318125,0.369832960675698,0.0,1.0,0.7907318125,0.7907318125,0.369832960675698,0.8081665337900601,easy,0,0,True,True,True,True
dacode/dacode-ml-regression-004,dacode,dacode-ml-regression-004,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-ml-regression-007,dacode,dacode-ml-regression-007,16,0,0.0,0.11579325,0.0772717464969409,0.0,0.2214,0.11579325,0.11579325,0.0772717464969409,0.5424835005697831,hard,0,0,True,True,True,True
dacode/dacode-plot-pie-009,dacode,dacode-plot-pie-009,16,0,0.0,0.8333333125,0.3118048379106149,0.0,1.0,0.8333333125,0.8333333125,0.3118048379106149,0.915166995797453,easy,0,0,True,True,True,True
dacode/dacode-plot-scatter-014,dacode,dacode-plot-scatter-014,16,0,0.0,0.833333375,0.3333333125000176,0.0,1.0,0.833333375,0.833333375,0.3333333125000176,0.8785033978844202,easy,0,0,True,True,True,True
deepsynth/11,deepsynth,11,16,0,0.0,0.5138889375,0.3672028710337565,0.0,1.0,0.5138889375,0.5138889375,0.3672028710337565,0.6538349817962523,medium,0,0,True,True,True,True
deepsynth/12,deepsynth,12,16,0,0.0,0.0624999375,0.1037025665964135,0.0,0.333333,0.0624999375,0.0624999375,0.1037025665964135,0.4035383710100238,hard,0,0,True,True,True,True
deepsynth/13,deepsynth,13,16,0,0.0,0.6250000625,0.4389855789677875,0.0,1.0,0.6250000625,0.6250000625,0.4389855789677875,0.7738913418530174,medium,0,0,True,True,True,True
deepsynth/14,deepsynth,14,16,0,0.0,0.4166668125,0.336787779026945,0.0,0.888889,0.4166668125,0.4166668125,0.336787779026945,-0.0058067967996154,medium,0,0,True,True,True,True
deepsynth/16,deepsynth,16,16,0,0.0,0.05,0.1067187242761316,0.0,0.333333,0.05,0.05,0.1067187242761316,0.2730125287516733,hard,0,0,True,True,True,True
deepsynth/19,deepsynth,19,16,0,0.0,0.370833375,0.348782656276777,0.0,0.866667,0.370833375,0.370833375,0.348782656276777,0.6680830044378082,medium,0,0,True,True,True,True
deepsynth/20,deepsynth,20,16,0,0.0,0.1347221249999999,0.1818064547767333,0.0,0.488889,0.1347221249999999,0.1347221249999999,0.1818064547767333,0.360199479595363,hard,0,0,True,True,True,True
deepsynth/22,deepsynth,22,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
deepsynth/24,deepsynth,24,16,0,0.0,0.02777775,0.08333325,0.0,0.333333,0.02777775,0.02777775,0.08333325,0.1783164439726619,frontier,0,0,True,True,True,True
deepsynth/28,deepsynth,28,16,0,0.0,0.0624999375,0.1301039948625083,0.0,0.333333,0.0624999375,0.0624999375,0.1301039948625083,-0.0325393556705679,hard,0,0,True,True,True,True
deepsynth/29,deepsynth,29,16,0,0.0,0.85,0.2910708438011698,0.0,1.0,0.85,0.85,0.2910708438011698,0.9561495859257314,easy,0,0,True,True,True,True
deepsynth/3,deepsynth,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
deepsynth/30,deepsynth,30,16,0,0.0,0.7291666875,0.3578242859534408,0.0,1.0,0.7291666875,0.7291666875,0.3578242859534408,0.5714483160560866,easy,0,0,True,True,True,True
deepsynth/31,deepsynth,31,16,0,0.0,0.2291666875,0.2529724519371424,0.0,0.666667,0.2291666875,0.2291666875,0.2529724519371424,0.6144534484877933,hard,0,0,True,True,True,True
deepsynth/32,deepsynth,32,16,0,0.0,0.466666625,0.3822448241057155,0.0,1.0,0.466666625,0.466666625,0.3822448241057155,0.5983555093546763,medium,0,0,True,True,True,True
deepsynth/35,deepsynth,35,16,0,0.0,0.630208375,0.4409278229507743,0.0,1.0,0.630208375,0.630208375,0.4409278229507743,0.7764199128173095,medium,0,0,True,True,True,True
deepsynth/36,deepsynth,36,16,0,0.0,0.4375,0.3523921580068858,0.0,1.0,0.4375,0.4375,0.3523921580068858,0.7253722752056997,medium,0,0,True,True,True,True
deepsynth/37,deepsynth,37,16,0,0.0,0.1696428125,0.3350164523820469,0.0,1.0,0.1696428125,0.1696428125,0.3350164523820469,0.4202289971623806,hard,0,0,True,True,True,True
deepsynth/40,deepsynth,40,16,0,0.0,0.276041625,0.3419698356428668,0.0,1.0,0.276041625,0.276041625,0.3419698356428668,0.213177759344828,hard,0,0,True,True,True,True
deepsynth/43,deepsynth,43,16,0,0.0,0.5925926250000001,0.3628874656932013,0.0,0.888889,0.5925926250000001,0.5925926250000001,0.3628874656932013,0.7351135290678456,medium,0,0,True,True,True,True
deepsynth/47,deepsynth,47,16,0,0.0,0.420138875,0.4189607219253786,0.0,1.0,0.420138875,0.420138875,0.4189607219253786,0.220127723907246,medium,0,0,True,True,True,True
deepsynth/48,deepsynth,48,16,0,0.0,0.131944375,0.1809557184212739,0.0,0.555556,0.131944375,0.131944375,0.1809557184212739,0.5273636057553788,hard,0,0,True,True,True,True
deepsynth/49,deepsynth,49,16,0,0.0,0.1416666875,0.2066599587286198,0.0,0.8,0.1416666875,0.1416666875,0.2066599587286198,0.4825617545987503,hard,0,0,True,True,True,True
deepsynth/5,deepsynth,5,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
deepsynth/50,deepsynth,50,16,0,0.0,0.1041666875,0.2030582561285426,0.0,0.666667,0.1041666875,0.1041666875,0.2030582561285426,0.3441946346109647,hard,0,0,True,True,True,True
deepsynth/51,deepsynth,51,16,0,0.0,0.401041625,0.4095419236654647,0.0,1.0,0.401041625,0.401041625,0.4095419236654647,0.6303473133160826,medium,0,0,True,True,True,True
deepsynth/53,deepsynth,53,16,0,0.0,0.0833333125,0.1863390074419869,0.0,0.666667,0.0833333125,0.0833333125,0.1863390074419869,0.3022809556701902,hard,0,0,True,True,True,True
deepsynth/58,deepsynth,58,16,0,0.0,0.395833375,0.4284784550690493,0.0,1.0,0.395833375,0.395833375,0.4284784550690493,0.6243453965770238,medium,0,0,True,True,True,True
deepsynth/6,deepsynth,6,16,0,0.0,0.4479166875,0.4666620261116066,0.0,1.0,0.4479166875,0.4479166875,0.4666620261116066,0.5269361499501082,medium,0,0,True,True,True,True
deepsynth/61,deepsynth,61,16,0,0.0,0.640625,0.4484916406535633,0.0,1.0,0.640625,0.640625,0.4484916406535633,0.7697670212526045,medium,0,0,True,True,True,True
deepsynth/68,deepsynth,68,16,0,0.0,0.5000000625,0.4564354874094296,0.0,1.0,0.5000000625,0.5000000625,0.4564354874094296,0.6651097232941092,medium,0,0,True,True,True,True
deepsynth/69,deepsynth,69,16,0,0.0,0.6319445,0.4404661435469529,0.0,1.0,0.6319445,0.6319445,0.4404661435469529,0.7916522301698927,medium,0,0,True,True,True,True
deepsynth/7,deepsynth,7,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
deepsynth/73,deepsynth,73,16,0,0.0,0.375,0.3886408474843772,0.0,1.0,0.375,0.375,0.3886408474843772,0.2823460267855384,medium,0,0,True,True,True,True
deepsynth/74,deepsynth,74,16,0,0.0,0.1084979375,0.1569559305663012,0.0,0.698413,0.1084979375,0.1084979375,0.1569559305663012,0.3716140225822205,hard,0,0,True,True,True,True
deepsynth/75,deepsynth,75,16,0,0.0,0.2083333125,0.351089586244686,0.0,1.0,0.2083333125,0.2083333125,0.351089586244686,-0.0973250412606972,hard,0,0,True,True,True,True
deepsynth/76,deepsynth,76,16,0,0.0,0.6874999374999999,0.3220754136047699,0.0,1.0,0.6874999374999999,0.6874999374999999,0.3220754136047699,0.7429183359206337,medium,0,0,True,True,True,True
deepsynth/77,deepsynth,77,16,0,0.0,0.4718990625,0.4152656746449296,0.0,1.0,0.4718990625,0.4718990625,0.4152656746449296,0.6964902966735892,medium,0,0,True,True,True,True
deepsynth/78,deepsynth,78,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
deepsynth/79,deepsynth,79,16,0,0.0,0.4236110625,0.3562033696741001,0.0,1.0,0.4236110625,0.4236110625,0.3562033696741001,0.6882087616172885,medium,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_basic_rgb.067e927c.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_basic_rgb.067e927c.lv1,16,0,0.0,0.14583325,0.2030581727678364,0.0,0.666667,0.14583325,0.14583325,0.2030581727678364,0.4396446327269275,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_basic_rgb.067e927c.lv2,featurebench-modal,astropy__astropy.b0db0daa.test_basic_rgb.067e927c.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
featurebench-modal/astropy__astropy.b0db0daa.test_comparison.445d81a3.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_comparison.445d81a3.lv1,16,0,0.0,0.1875,0.3111080555405951,0.0,1.0,0.1875,0.1875,0.3111080555405951,0.3735511528735701,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_compressed.8daeb7d6.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_compressed.8daeb7d6.lv1,16,0,0.0,0.125,0.2319902416530704,0.0,0.666667,0.125,0.125,0.2319902416530704,0.3590987755410565,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_compression_failures.48dc420b.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_compression_failures.48dc420b.lv1,16,0,0.0,0.2916666875,0.4061164673704636,0.0,1.0,0.2916666875,0.2916666875,0.4061164673704636,0.5229069578931628,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_containers.6079987d.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_containers.6079987d.lv1,16,0,0.0,0.270833375,0.3767321730465283,0.0,1.0,0.270833375,0.270833375,0.3767321730465283,0.5493102217713447,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_converter.2ef0539f.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_converter.2ef0539f.lv1,16,0,0.0,0.2916666875,0.370341492653186,0.0,1.0,0.2916666875,0.2916666875,0.370341492653186,0.4726357606216719,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_functions.40530bf7.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_functions.40530bf7.lv1,16,0,0.0,0.2916666875,0.3307190004999937,0.0,1.0,0.2916666875,0.2916666875,0.3307190004999937,0.5738116197722215,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_lombscargle_multiband.78687278.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_lombscargle_multiband.78687278.lv1,16,0,0.0,0.1041666875,0.2818281511326359,0.0,1.0,0.1041666875,0.1041666875,0.2818281511326359,0.2878788071802075,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_quantity_erfa_ufuncs.3fc54395.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_quantity_erfa_ufuncs.3fc54395.lv1,16,0,0.0,0.104166625,0.2560042486898105,0.0,1.0,0.104166625,0.104166625,0.2560042486898105,0.2872779748674781,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_realizations.5b9cf523.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_realizations.5b9cf523.lv1,16,0,0.0,0.20833325,0.3307188823860644,0.0,1.0,0.20833325,0.20833325,0.3307188823860644,0.3872428030749091,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_table.48eef659.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_table.48eef659.lv1,16,0,0.0,0.2083333124999999,0.3090083068148651,0.0,1.0,0.2083333124999999,0.2083333124999999,0.3090083068148651,0.4622998911034146,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_tilde_path.383d7c0c.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_tilde_path.383d7c0c.lv1,16,0,0.0,0.2500000625,0.3435922314718547,0.0,1.0,0.2500000625,0.2500000625,0.3435922314718547,0.4908712202658373,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_tree.261bac3c.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_tree.261bac3c.lv1,16,0,0.0,0.1875,0.3529390685530931,0.0,1.0,0.1875,0.1875,0.3529390685530931,0.3529771714887041,hard,0,0,True,True,True,True
featurebench-modal/astropy__astropy.b0db0daa.test_tree.261bac3c.lv2,featurebench-modal,astropy__astropy.b0db0daa.test_tree.261bac3c.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
featurebench-modal/astropy__astropy.b0db0daa.test_vo.8fd473ce.lv1,featurebench-modal,astropy__astropy.b0db0daa.test_vo.8fd473ce.lv1,16,0,0.0,0.27083325,0.293890362446504,0.0,1.0,0.27083325,0.27083325,0.293890362446504,0.5240494922359472,hard,0,0,True,True,True,True
featurebench-modal/fastapi__fastapi.02e108d1.test_compat.71e8518f.lv1,featurebench-modal,fastapi__fastapi.02e108d1.test_compat.71e8518f.lv1,16,0,0.0,0.2500000625,0.3435922314718547,0.0,1.0,0.2500000625,0.2500000625,0.3435922314718547,0.4590345965537624,hard,0,0,True,True,True,True
featurebench-modal/fastapi__fastapi.02e108d1.test_compat.71e8518f.lv2,featurebench-modal,fastapi__fastapi.02e108d1.test_compat.71e8518f.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
featurebench-modal/huggingface__accelerate.a73fd3a1.test_big_modeling.a10a845e.lv1,featurebench-modal,huggingface__accelerate.a73fd3a1.test_big_modeling.a10a845e.lv1,16,0,0.0,0.3125,0.399109286063667,0.0,1.0,0.3125,0.3125,0.399109286063667,0.5780208728953891,medium,0,0,True,True,True,True
featurebench-modal/huggingface__transformers.e2e8dbed.test_candidate_generator.bc0ea399.lv1,featurebench-modal,huggingface__transformers.e2e8dbed.test_candidate_generator.bc0ea399.lv1,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0375603840143773,frontier,0,0,True,True,True,True
featurebench-modal/huggingface__transformers.e2e8dbed.test_chat_template_utils.8c88f8ec.lv1,featurebench-modal,huggingface__transformers.e2e8dbed.test_chat_template_utils.8c88f8ec.lv1,16,0,0.0,0.27083325,0.3378598955599976,0.0,1.0,0.27083325,0.27083325,0.3378598955599976,0.5137072257881437,hard,0,0,True,True,True,True
