benchmark,task_column,task_id,representativeness_score,leave_one_out_aggregate_correlation,useful_representativeness_score,mean_abs_similarity_to_peer_tasks,difficulty_tier,task_score,observed_mean,observed_std,strength_correlation
research-code-bench,research-code-bench/tabdiff_compute_total_noise_for_categorical_features_with_learnable_k,tabdiff_compute_total_noise_for_categorical_features_with_learnable_k,0.8142527516978876,0.8121342091643784,0.30076698954586245,0.6816548190514536,hard,0.208333375,0.208333375,0.3703414856213578,0.3349267938189911
swe-lancer,swe-lancer/28340-manager-0,28340-manager-0,0.8141934411861231,0.8052160354390706,0.3147331938359697,0.3700759788433108,medium,0.6666666875,0.6666666875,0.3908680155187807,0.8002318853793479
lawbench,lawbench/lawbench-2-9-16-zero-shot,lawbench-2-9-16-zero-shot,0.8141463539667716,0.8116262007033918,0.12413174342330358,0.6239489123713305,easy,0.7925173125,0.7925173125,0.1529420111323728,0.6755461328809953
usaco,usaco/1114,1114,0.8140463413789479,0.8093988919419893,0.33682771004769047,0.6028234469140193,medium,0.6875000625000001,0.6875000625000001,0.4161455042760688,0.3309620664654479
hle,hle/hle/hle__6720c324083a628a849fcb53,hle/hle__6720c324083a628a849fcb53,0.8140013903647584,0.8107160515339484,0.3200183110832184,0.46917416714878196,medium,0.604166625,0.604166625,0.3947353829712816,0.5774019028459841
labbench,labbench/figqa-0043,figqa-0043,0.8139554609274807,0.810897018567444,0.2846975528685481,0.5339631960443509,medium,0.375,0.375,0.3510896530011957,0.5717071271008577
aider-polyglot,aider-polyglot/polyglot_python_transpose,polyglot_python_transpose,0.8138795705090152,0.8115133597430984,0.3939620226644699,0.5290037434763893,medium,0.5208333125,0.5208333125,0.4854658496185286,0.6551143447848327
research-code-bench,research-code-bench/diffusiondpo_implicit_accuracy_metric,diffusiondpo_implicit_accuracy_metric,0.8138698377504614,0.8117473836227964,0.3762549823954528,0.681331786094473,medium,0.3125,0.3125,0.4635124054434789,0.4262718408564159
aider-polyglot,aider-polyglot/polyglot_javascript_state-of-tic-tac-toe,polyglot_javascript_state-of-tic-tac-toe,0.8136413588485488,0.8112724367081912,0.3687474111508263,0.5281506639114341,medium,0.5416666875,0.5416666875,0.4545296924508506,0.6306538417260477
arc-agi-2,arc-agi-2/f560132c_0,f560132c_0,0.8135799017576855,0.8088192542488173,0.2859608135468647,0.6145449059325018,hard,0.1666666875,0.1666666875,0.3535534200560642,0.4147771180254136
simpleqa,simpleqa/simpleqa-2857,simpleqa-2857,0.8135377184285241,0.8109738934445035,0.14236227142122967,0.5640553863844653,easy,0.9375,0.9375,0.1755448265005978,0.3645543127899621
swtbench,swtbench/django__django-11551,django__django-11551,0.8133500175000601,0.8011466362800157,0.3404218937029838,0.49959911636761906,medium,0.4999999375,0.4999999375,0.4249183336569612,0.6763014058243889
gso,gso/gso-pandas-dev--pandas-9097263,gso-pandas-dev--pandas-9097263,0.8131986769751902,0.8066418417716354,0.3075827361919739,0.47997273853130584,medium,0.354166625,0.354166625,0.3813126474029997,0.5861648270263885
livecodebench,livecodebench/3656,3656,0.8131261488073331,0.8082712482509533,0.1418878360396352,0.5975214527500073,easy,0.9375,0.9375,0.1755448265005978,0.8988943727941093
livecodebench,livecodebench/2848,2848,0.8131261488073331,0.8082712482509532,0.1418878360396352,0.5975214527500073,easy,0.9375,0.9375,0.1755448265005978,0.8988943727941093
aider-polyglot,aider-polyglot/polyglot_javascript_killer-sudoku-helper,polyglot_javascript_killer-sudoku-helper,0.8130713109580759,0.8106959036991344,0.3847693083638538,0.528260806380211,medium,0.6041666875,0.6041666875,0.4746160756557239,0.7044489581866742
gso,gso/gso-pandas-dev--pandas-5d82d8b,gso-pandas-dev--pandas-5d82d8b,0.8129591923072098,0.8063948640639378,0.26026290132782187,0.47799014541019863,medium,0.4166666249999999,0.4166666249999999,0.3227487090086254,0.6478754744941755
spider2,spider2/f1002,f1002,0.8128909387366515,0.7871954111982805,0.3559195009650183,0.441174023099286,medium,0.4374999375,0.4374999375,0.4521361480286481,0.532230809779004
hle,hle/hle/hle__66fea77b5f1bc2f5916a4171,hle/hle__66fea77b5f1bc2f5916a4171,0.8127490002819,0.8094438842720364,0.35049950283098474,0.4725026367789654,medium,0.416666625,0.416666625,0.43301272594851,0.5338003092051771
lawbench,lawbench/lawbench-2-1-24-one-shot,lawbench-2-1-24-one-shot,0.8127444424656403,0.8102072815888564,0.20295638506801686,0.6216224255573951,medium,0.4464790625,0.4464790625,0.2504993347751817,0.7426399000123656
livecodebench,livecodebench/abc383_d,abc383_d,0.8126677027375868,0.8078021706445301,0.10509828945945898,0.5972823665231346,easy,0.9375000625,0.9375000625,0.1301039948625083,0.8450284591078552
gaia,gaia/840bfca7-4f7b-481a-8794-c560c340185d,840bfca7-4f7b-481a-8794-c560c340185d,0.8122640605792952,0.8080087987617645,0.336249282112199,0.43792069055992183,medium,0.6458332499999999,0.6458332499999999,0.4161455699832542,0.25887140775233
bigcodebench,bigcodebench/bigcodebench_108,bigcodebench_108,0.8121620437861081,0.8045902329176212,0.2718388402802321,0.37014131552956403,easy,0.729166625,0.729166625,0.3378599803461256,0.7957935240161149
medagentbench,medagentbench/task4_9,task4_9,0.8121588972458037,0.8045981707160504,0.25087760220329536,0.5313473125411851,easy,0.8333333125,0.8333333125,0.3118048379106149,0.559732582498295
algotune,algotune/algotune-matrix-completion,algotune-matrix-completion,0.8121471996306704,0.8064386332765047,0.28610010697592064,0.4113592686804621,medium,0.3514623125,0.3514623125,0.354769842577501,0.6244991382570916
gso,gso/gso-pandas-dev--pandas-f1211e7,gso-pandas-dev--pandas-f1211e7,0.8119053199877351,0.8053080456251815,0.32704886379825343,0.4710780559660137,medium,0.54166675,0.54166675,0.4061164737828453,0.7003230947974234
spreadsheetbench,spreadsheetbench/48608,48608,0.8116360521990935,0.808879439549843,0.28548515596646956,0.5296985506576912,easy,0.8125,0.8125,0.3529390685530931,0.7946407762808309
gso,gso/gso-pandas-dev--pandas-191557d,gso-pandas-dev--pandas-191557d,0.8115292876051655,0.8049202686300869,0.34202535954076996,0.4708546731623216,medium,0.6666666875,0.6666666875,0.4249183091424336,0.7348935307365395
lawbench,lawbench/lawbench-3-6-22-one-shot,lawbench-3-6-22-one-shot,0.8114708835217281,0.8089182981022142,0.1969648417046694,0.6212118008495339,medium,0.6791666875,0.6791666875,0.2434916383604678,0.8550200419089831
featurebench-modal,featurebench-modal/mwaskom__seaborn.7001ebe7.test_statistics.0f2ae277.lv1,mwaskom__seaborn.7001ebe7.test_statistics.0f2ae277.lv1,0.8113856504103505,0.8074285728714198,0.26436955887920444,0.45938449835247164,hard,0.2291666875,0.2291666875,0.327421604537773,0.5214476968143544
aime,aime/aime_89,aime_89,0.8112669306493647,0.7988987899347536,0.24404493600800967,0.469016254910835,easy,0.770833375,0.770833375,0.3054766624792872,0.5731620054020705
research-code-bench,research-code-bench/minp_min-p_sampling,minp_min-p_sampling,0.8110940697579986,0.8089433161948594,0.34661474548768073,0.6789900992780901,hard,0.2708333125,0.2708333125,0.4284784094862188,0.3833645067309593
gaia,gaia/114d5fd0-e2ae-4b6d-a65a-870da2d19c08,114d5fd0-e2ae-4b6d-a65a-870da2d19c08,0.8110928496524046,0.8068139024614576,0.33236903533422657,0.44205770296071845,easy,0.729166625,0.729166625,0.411952538646425,0.5740521946270366
featurebench-modal,featurebench-modal/pydantic__pydantic.e1dcaf9e.test_pipeline.c9b08962.lv1,pydantic__pydantic.e1dcaf9e.test_pipeline.c9b08962.lv1,0.8108288934610508,0.8068613936667752,0.22739630698675173,0.4698963264916824,hard,0.2291666875,0.2291666875,0.281828215814554,0.5676633654746716
aider-polyglot,aider-polyglot/polyglot_rust_xorcism,polyglot_rust_xorcism,0.8108194893481816,0.8084185096609953,0.3330300547884109,0.5257816377218384,medium,0.6041666875,0.6041666875,0.4119525354856914,0.6879858665862006
labbench,labbench/figqa-0018,figqa-0018,0.8107580516995141,0.8076526651533604,0.3138868216700648,0.5379293146702251,medium,0.4583333125,0.4583333125,0.388640854185088,0.1305092330982223
kumo,kumo/detectiveenv-t4-a6-v1-s0,detectiveenv-t4-a6-v1-s0,0.8104628562031585,0.8079521188805427,0.18361917191807198,0.5927870537881305,easy,0.8958333125,0.8958333125,0.2272649178425144,0.6445830140057832
spreadsheetbench,spreadsheetbench/423-16,423-16,0.8102241694631274,0.8074491066358805,0.23064969390052775,0.5266052457885018,easy,0.875,0.875,0.2856522993275653,0.8710030099756352
arc-agi-2,arc-agi-2/7b3084d4_0,7b3084d4_0,0.8101697311453829,0.8053314626792928,0.26791899408102454,0.611924411763073,hard,0.1458333125,0.1458333125,0.3326816428972898,0.3730091714523749
labbench,labbench/figqa-0030,figqa-0030,0.8101487877172407,0.8070344774724224,0.2684855432056783,0.5412554514989997,hard,0.1874999375,0.1874999375,0.3326816272416972,0.297699680087735
algotune,algotune/algotune-graph-isomorphism,algotune-graph-isomorphism,0.8101457104659295,0.8043829854668475,0.21173813324561783,0.3945591690022963,medium,0.6379774375,0.6379774375,0.2632304972521632,0.9035991003841356
algotune,algotune/algotune-aircraft-wing-design,algotune-aircraft-wing-design,0.8099802651972382,0.8042130696423075,0.27745944556201396,0.40657174707360594,medium,0.3149981875,0.3149981875,0.3450073817942557,0.6391081955943483
widesearch,widesearch/widesearch/widesearch-ws-en-067,widesearch/widesearch-ws-en-067,0.8098444398169302,0.8051704944185538,0.21835586358364464,0.6021271010490864,medium,0.3882608125,0.3882608125,0.2711920830399135,0.7651596298626497
aider-polyglot,aider-polyglot/polyglot_python_grade-school,polyglot_python_grade-school,0.8096443479285322,0.8072300516545365,0.36806444232023416,0.5264172938221177,medium,0.5208333125,0.5208333125,0.4559597868858227,0.6311740334935763
pixiu,pixiu/pixiu-headlines-headlines82165,pixiu-headlines-headlines82165,0.8095127353161073,0.8021939221997266,0.14082099289238506,0.4650047795109841,easy,0.9375,0.9375,0.1755448265005978,0.7341460667105538
skillsbench,skillsbench/weighted-gdp-calc,weighted-gdp-calc,0.8093905570350018,0.8004170252381605,0.2907447744132877,0.4923628272485214,hard,0.25,0.25,0.3632416168643813,0.3865418544926947
livecodebench,livecodebench/3438,3438,0.809000492786814,0.8040501410493105,0.2501464961301607,0.5965347870823494,easy,0.854166625,0.854166625,0.3111080806524227,0.5385715075466216
simpleqa,simpleqa/simpleqa-2018,simpleqa-2018,0.8089929441385072,0.8063733465613383,0.2770635442040994,0.5617612142367188,easy,0.7500000625,0.7500000625,0.3435921405210087,0.526793911949047
usaco,usaco/641,641,0.8089534606425258,0.8041926351465981,0.23154507805692529,0.5989881909435262,easy,0.8541666875,0.8541666875,0.2879224055747743,0.6905620486818332
livecodebench,livecodebench/arc186_d,arc186_d,0.8088603194744785,0.8039067335524742,0.31243096190577446,0.6000581914013221,easy,0.708333375,0.708333375,0.3886408072801406,0.5941154790433432
gaia2,gaia2/gaia2-cli/0444_m0ergl6avxlx4l99cuka44o3kunemvpy,gaia2-cli/0444_m0ergl6avxlx4l99cuka44o3kunemvpy,0.8087990479987587,0.800396059866933,0.21720316783197827,0.5368556278346428,medium,0.3062499375,0.3062499375,0.2713696115246852,0.5156762785764945
usaco,usaco/262,262,0.8087542359943082,0.8039889904343922,0.22966130375163205,0.5988381623916926,easy,0.875,0.875,0.2856522993275653,0.7451038193256788
dacode,dacode/dacode-di-csv-029,dacode-di-csv-029,0.808589674276263,0.8048167664480956,0.1412814196309031,0.4882537860426271,easy,0.9375,0.9375,0.1755448265005978,0.7341460667105538
usaco,usaco/226,226,0.8085067068427451,0.8037359710933721,0.23141359424418095,0.5986517575443113,easy,0.8541666875,0.8541666875,0.2879224055747743,0.7021414100753152
qcircuitbench,qcircuitbench/bernstein_vazirani_oracle-n9,bernstein_vazirani_oracle-n9,0.808442299073938,0.7845271727939165,0.22410199079353638,0.4863779781978783,easy,0.875,0.875,0.2856522993275653,0.7517702698394366
aa-lcr,aa-lcr/aa-lcr/aa-lcr-29,aa-lcr/aa-lcr-29,0.808358901618894,0.8015350430154813,0.3335552222261636,0.4772848425208844,medium,0.645833375,0.645833375,0.4161455261784744,0.7058481211813432
mmau,mmau/71f95ca1-a409-47b0-af02-80a272f776d5,71f95ca1-a409-47b0-af02-80a272f776d5,0.8081399679977238,0.8012261580177825,0.2258080867532568,0.4842492440888448,easy,0.8958333125,0.8958333125,0.2818281511326359,0.7645997712413629
hle,hle/hle/hle__67321d3b492db99ed0f964d2,hle/hle__67321d3b492db99ed0f964d2,0.8079204097895198,0.8045393355275122,0.3479723301971017,0.4708615930538487,medium,0.6458333125,0.6458333125,0.4325112705259423,0.5626993209020887
hle,hle/hle/hle__6722b6a92f1a6e315f1dff3b,hle/hle__6722b6a92f1a6e315f1dff3b,0.8079025390067333,0.8045211844837746,0.28245900978549315,0.4727925627107015,hard,0.2083333125,0.2083333125,0.351089586244686,0.4575862535148575
research-code-bench,research-code-bench/grid-cell-conformal-isometry_activity_metrics,grid-cell-conformal-isometry_activity_metrics,0.8078593968725363,0.8056757893466456,0.28435446264778313,0.6762612722032895,hard,0.1875,0.1875,0.3529390685530931,0.3439465013107029
research-code-bench,research-code-bench/eomt_process_transformer_blocks,eomt_process_transformer_blocks,0.8078593968725363,0.8056757893466456,0.28435446264778313,0.6762612722032895,hard,0.1875,0.1875,0.3529390685530931,0.3439465013107029
dacode,dacode/dacode-data-wrangling-018,dacode-data-wrangling-018,0.8078243345067995,0.804037991465026,0.14982364127524167,0.47319799548645575,easy,0.9166666875,0.9166666875,0.1863390074419869,0.8305594272304758
algotune,algotune/algotune-min-weight-assignment,algotune-min-weight-assignment,0.8075692867129908,0.8017370516369916,0.0897889216287149,0.4035321656836853,hard,0.0934400625,0.0934400625,0.111992980049236,0.5614408777055182
swebench-verified,swebench-verified/django__django-16642,django__django-16642,0.8075040182730474,0.8018566438937021,0.356337239336734,0.5390344206686246,medium,0.6041666875,0.6041666875,0.4443902062174242,0.7437510060915351
reasoning-gym,reasoning-gym/reasoning-gym-algebra-polynomial-multiplication-easy00cea0a5-seed45-2,reasoning-gym-algebra-polynomial-multiplication-easy00cea0a5-seed45-2,0.8074521413015592,0.806034792428085,0.26815297897735124,0.4169534042032813,easy,0.8541666875,0.8541666875,0.3326816428972898,0.8525903645548674
aider-polyglot,aider-polyglot/polyglot_python_simple-linked-list,polyglot_python_simple-linked-list,0.8072389797154246,0.8047974874331204,0.37603596233153597,0.5255179518114744,medium,0.5625,0.5625,0.4672429626127343,0.6916075360635052
gaia2,gaia2/gaia2-cli/0464_vjzcjf9sfs0lre4hkzzk0ojathorvdmg,gaia2-cli/0464_vjzcjf9sfs0lre4hkzzk0ojathorvdmg,0.8070182857924951,0.7985459390664824,0.2298356196283683,0.535318548643419,medium,0.3506944374999999,0.3506944374999999,0.2878176550456836,0.5526331449432119
lawbench,lawbench/lawbench-2-6-24-one-shot,lawbench-2-6-24-one-shot,0.8070059989746152,0.8043995326673281,0.20916482522430282,0.6185088500659283,easy,0.7137138125,0.7137138125,0.2600260402075671,0.6404417072402382
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-isomorphic-strings-hard0292e21f-seed45-2,reasoning-gym-algorithmic-isomorphic-strings-hard0292e21f-seed45-2,0.8069128693740016,0.8054919796594265,0.21160135623317605,0.4063457370652096,easy,0.85416675,0.85416675,0.2626982782902992,0.7159915354537442
swebench-verified,swebench-verified/sympy__sympy-22914,sympy__sympy-22914,0.8069013463946794,0.8012382633934559,0.1406532319330445,0.5436490764944301,easy,0.9375,0.9375,0.1755448265005978,0.8988943727941093
aider-polyglot,aider-polyglot/polyglot_javascript_scale-generator,polyglot_javascript_scale-generator,0.8067523706844458,0.804305386645454,0.32144277461282705,0.5231214855632133,easy,0.75,0.75,0.3996526443189448,0.7465099493924022
labbench,labbench/figqa-0028,figqa-0028,0.8067222444399456,0.80355787476251,0.30640676135962525,0.5321166134969797,medium,0.3124999375,0.3124999375,0.381312623499811,0.455428215735671
spreadsheetbench,spreadsheetbench/54675,54675,0.8066472124515639,0.803825553698189,0.31374306086916715,0.526604679696858,easy,0.8125,0.8125,0.3903123748998999,0.845028459107855
skillsbench,skillsbench/threejs-to-obj,threejs-to-obj,0.8064835126011543,0.7973887987116054,0.35435177269491447,0.4687971018153009,medium,0.6041666875,0.6041666875,0.4443902062174242,0.7048484798291642
swtbench,swtbench/pytest-dev__pytest-6197,pytest-dev__pytest-6197,0.8064401512729384,0.7938379724083706,0.2958460040735288,0.4899249055062737,medium,0.5,0.5,0.3726780707856313,0.669006353839261
replicationbench,replicationbench/trgb_std_candle__gaia_synthetic_i_trgb,trgb_std_candle__gaia_synthetic_i_trgb,0.8063786078224742,0.7992713626959093,0.26169871203498696,0.5177233665387089,hard,0.2291666875,0.2291666875,0.327421604537773,0.5013787388005734
swtbench,swtbench/matplotlib__matplotlib-24570,matplotlib__matplotlib-24570,0.8063722641536947,0.7937661857988185,0.2786831123991899,0.47505597257784316,medium,0.4583334375,0.4583334375,0.3510896752533405,0.4942232220843542
gaia2,gaia2/gaia2-cli/0734_58hy37kl1u9dtj8jk9olqh4qasmmarl7,gaia2-cli/0734_58hy37kl1u9dtj8jk9olqh4qasmmarl7,0.8063231003779807,0.7978237212712619,0.08863627310917259,0.5319634769632205,hard,0.1510416875,0.1510416875,0.1110975654721553,0.5951501216382469
gaia,gaia/e8cb5b03-41e0-4086-99e5-f6806cd97211,e8cb5b03-41e0-4086-99e5-f6806cd97211,0.806246372962126,0.8018697913965019,0.33908709142881044,0.4548148546240891,medium,0.625,0.625,0.4228705147231833,0.7698239412395897
arc-agi-2,arc-agi-2/db0c5428_0,db0c5428_0,0.8061196976199135,0.8011896838403768,0.2905463970758688,0.6088122245894472,medium,0.3125,0.3125,0.362643707147077,0.5863602915222109
scicode,scicode/scicode-16,scicode-16,0.8058981016873858,0.7987865101619668,0.3256783453438323,0.5553780779706134,medium,0.604166625,0.604166625,0.4077163812866541,0.5780293530298933
spreadsheetbench,spreadsheetbench/45372,45372,0.8058789875699747,0.803047348876924,0.3169911630687221,0.5312471528673898,easy,0.7291666875,0.7291666875,0.3947353334919042,0.7880663465383917
simpleqa,simpleqa/simpleqa-350,simpleqa-350,0.8057317731015418,0.8030723516098085,0.10448292110806498,0.5569320325733961,easy,0.9375000625,0.9375000625,0.1301039948625083,0.4343482871246746
aider-polyglot,aider-polyglot/polyglot_javascript_rectangles,polyglot_javascript_rectangles,0.8056501242288465,0.8031907129737881,0.29175229323105395,0.5231888301359608,easy,0.75,0.75,0.3632416168643813,0.6668257873243313
deepsynth,deepsynth/58,58,0.8054919705698946,0.7886179017148897,0.3379057801665913,0.5054681635918499,medium,0.395833375,0.395833375,0.4284784550690493,0.6243453965770238
terminal-bench,terminal-bench/nginx-request-logging,nginx-request-logging,0.8054522396685516,0.7982431591014115,0.3102298657590223,0.48772857861387936,easy,0.708333375,0.708333375,0.3886408072801406,0.802650433932836
ineqmath,ineqmath/78,78,0.8054038511445815,0.8003574685602906,0.28247741946318045,0.5899014566947596,easy,0.8125,0.8125,0.3529390685530931,0.0900674991579499
pixiu,pixiu/pixiu-fpb-fpb3881,pixiu-fpb-fpb3881,0.8053962194298067,0.7979372364790133,0.24880069068318272,0.4685766625363858,easy,0.8333333125,0.8333333125,0.3118048379106149,0.8238199514561815
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__7ymo4qe1,oauthlib__oauthlib.1fd52536.combine_file__7ymo4qe1,0.8052551191688493,0.7974868170532013,0.309935920374826,0.467498968943456,easy,0.708333375,0.708333375,0.3886408072801406,0.7286134108573925
kumo,kumo/licenseenv-t4-a6-v1-s0,licenseenv-t4-a6-v1-s0,0.8050471415078805,0.8024725423656455,0.2496556924316459,0.5773027775792579,easy,0.854166625,0.854166625,0.3111080806524227,0.9068307853638264
crustbench,crustbench/crustbench-mvptree,crustbench-mvptree,0.8049606037711494,0.7999442466358917,0.2488690991117785,0.5948350787317995,easy,0.8125,0.8125,0.3111080555405951,0.7275714423093412
aa-lcr,aa-lcr/aa-lcr/aa-lcr-43,aa-lcr/aa-lcr-43,0.8047512044292838,0.7978134978386309,0.25261911935957926,0.4658351553522038,easy,0.7291666875,0.7291666875,0.3166393148824302,0.4624620144913868
swebench-multilingual,swebench-multilingual/swe-bench/swebench_multilingual__fmtlib__fmt-3729,swe-bench/swebench_multilingual__fmtlib__fmt-3729,0.8045601253309783,0.7936592544402762,0.3171880197252586,0.581036913925145,easy,0.75,0.75,0.3996526443189448,0.7256861693741223
research-code-bench,research-code-bench/eomt_input_normalization,eomt_input_normalization,0.8043359788516873,0.8021167365971256,0.2816148331718226,0.6732888546415793,hard,0.2083333125,0.2083333125,0.351089586244686,0.1673867397494669
gpqa-diamond,gpqa-diamond/38,38,0.8042892472888697,0.8005111150416254,0.14916644662313466,0.44037511104123267,easy,0.9166666875,0.9166666875,0.1863390074419869,0.4721347376010961
terminal-bench,terminal-bench/headless-terminal,headless-terminal,0.8042766819784637,0.7970290264611866,0.2817923381893078,0.4812803451120138,easy,0.8333333125,0.8333333125,0.3535534200560642,0.8606545579079907
widesearch,widesearch/widesearch/widesearch-ws-zh-051,widesearch/widesearch-ws-zh-051,0.8042303735893089,0.7994339137301147,0.2769992140536947,0.5988391281905631,medium,0.6546960625,0.6546960625,0.3464941995783386,0.772535610204198
mmmlu,mmmlu/mmmlu-de-de-00028,mmmlu-de-de-00028,0.8042156327794052,0.8011032934024772,0.3532533733686864,0.6915129337597943,medium,0.333333375,0.333333375,0.4409585833411505,0.3845991889126129
aider-polyglot,aider-polyglot/polyglot_python_grep,polyglot_python_grep,0.803964879759282,0.8014865017889629,0.36429941316164544,0.522426708227236,medium,0.5416666875,0.5416666875,0.4545296924508506,0.6798229985092399
lawbench,lawbench/lawbench-2-1-6-zero-shot,lawbench-2-1-6-zero-shot,0.8038372876395944,0.8011927663299656,0.237010366313456,0.6130090599482644,medium,0.501964625,0.501964625,0.2958218998895017,0.7134131850755506
scicode,scicode/scicode-30,scicode-30,0.8037698405402594,0.7965892133427994,0.18238412605024787,0.5497747806479388,medium,0.5069445625,0.5069445625,0.2289563089674449,0.3903839633965064
labbench,labbench/figqa-0162,figqa-0162,0.8037098818255144,0.8005016832268534,0.3250969157161996,0.5320217539874899,hard,0.2916666875,0.2916666875,0.4061164673704636,0.3901740622471686
spreadsheetbench,spreadsheetbench/57445,57445,0.8036699211502117,0.8008096388375576,0.32004568975752906,0.5276932409883179,easy,0.75,0.75,0.3996526443189448,0.8471244643490808
quixbugs,quixbugs/quixbugs-python-reverse_linked_list,quixbugs-python-reverse_linked_list,0.8036338338835789,0.7974938270952133,0.19937344015935826,0.5928329418522346,easy,0.9166666875,0.9166666875,0.2499999791666788,0.6487753202333039
quixbugs,quixbugs/quixbugs-java-max_sublist_sum,quixbugs-java-max_sublist_sum,0.8036338338835789,0.7974938270952133,0.19937344015935826,0.5928329418522346,easy,0.9166666875,0.9166666875,0.2499999791666788,0.6487753202333039
financeagent_terminal,financeagent_terminal/financeagent-4,financeagent-4,0.8034583086774313,0.7935075410515355,0.26809437494574234,0.6080997637178137,easy,0.72916675,0.72916675,0.3378598955599976,0.5768888922500462
research-code-bench,research-code-bench/eomt_initialize_tracking_variables,eomt_initialize_tracking_variables,0.8032090579243147,0.8009784517925469,0.3516179989040522,0.6723381642791642,hard,0.2916666875,0.2916666875,0.4389855908322502,0.0119253581611325
usaco,usaco/1059,1059,0.8032003784464444,0.7983123679653504,0.15512836552616394,0.5946557622095361,easy,0.895833375,0.895833375,0.1943203835380101,0.5502138379228987
algotune,algotune/algotune-fft-real-scipy-fftpack,algotune-fft-real-scipy-fftpack,0.8029025891976733,0.7969450396650436,0.15267458940375972,0.4126068437720476,hard,0.2039080625,0.2039080625,0.1915748035371786,0.6658470316888245
labbench,labbench/figqa-0150,figqa-0150,0.8028298157685599,0.7996088442069337,0.28270444157643804,0.5393057586910903,hard,0.1666666875,0.1666666875,0.3535534200560642,0.2885318030557002
labbench,labbench/figqa-0170,figqa-0170,0.8028298157685599,0.7996088442069337,0.28270444157643804,0.5393057586910903,hard,0.1666666875,0.1666666875,0.3535534200560642,0.2885318030557002
spreadsheetbench,spreadsheetbench/16511,16511,0.8025743300100969,0.7996998716476753,0.18552256647347357,0.5315640781153921,easy,0.875,0.875,0.2319902416530704,0.7993391010905808
skillsbench,skillsbench/exoplanet-detection-period,exoplanet-detection-period,0.8025280060300581,0.7932691546960923,0.3354501406455625,0.47013644179361547,medium,0.4583333125,0.4583333125,0.4228705208814984,0.6188898578795636
research-code-bench,research-code-bench/llm-sci-use_data_preprocessing,llm-sci-use_data_preprocessing,0.8024413270252597,0.8002029883725136,0.24950716308508128,0.6716904929573071,hard,0.1666666875,0.1666666875,0.3118048379106149,0.3322480405663627
research-code-bench,research-code-bench/eomt_random_mask_disable,eomt_random_mask_disable,0.8024413270252597,0.8002029883725134,0.2495071630850812,0.6716904929573071,hard,0.1666666875,0.1666666875,0.3118048379106149,0.3322480405663627
usaco,usaco/345,345,0.8023306557585711,0.7974235000532921,0.3040676659066869,0.5940008069290236,medium,0.645833375,0.645833375,0.3813126474029997,0.7565202648117546
medagentbench,medagentbench/task6_20,task6_20,0.8023167304294582,0.7944056748838202,0.2426723942181151,0.5230915911983886,easy,0.7708333749999999,0.7708333749999999,0.3054766624792872,0.6329992300723013
terminal-bench,terminal-bench/git-multibranch,git-multibranch,0.802282322978806,0.794969360382058,0.2731452241822884,0.4770987541620252,easy,0.7500000625000001,0.7500000625000001,0.3435921405210086,0.8472195718618507
aider-polyglot,aider-polyglot/polyglot_python_sgf-parsing,polyglot_python_sgf-parsing,0.8022645647157775,0.799767091441412,0.2900304512059391,0.5207844735613897,medium,0.6875001249999999,0.6875001249999999,0.3626436425174987,0.7964735967997137
algotune,algotune/algotune-fft-cmplx-scipy-fftpack,algotune-fft-cmplx-scipy-fftpack,0.8022617821155608,0.7962870843665681,0.2530827746208546,0.40915018063762887,medium,0.41746525,0.41746525,0.317828556546509,0.7270515661256951
arc-agi-2,arc-agi-2/cbebaa4b_1,cbebaa4b_1,0.8022330794464424,0.7972154712521401,0.2813684858598455,0.6058256114781755,hard,0.1875,0.1875,0.3529390685530931,0.4475669409832697
bfcl,bfcl/bfcl-irrelevance-103,bfcl-irrelevance-103,0.8021715916715507,0.7923353165384799,0.08734667109217738,0.3554807013909039,saturated,0.958333375,0.958333375,0.1102395277213866,0.866814048387506
bfcl,bfcl/bfcl-live-multiple-220-94-2,bfcl-live-multiple-220-94-2,0.8021715916715507,0.7923353165384798,0.08734667109217736,0.3554807013909039,saturated,0.958333375,0.958333375,0.1102395277213866,0.866814048387506
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_groupby_shift_diff.e13d5358.lv1,pandas-dev__pandas.82fa2715.test_groupby_shift_diff.e13d5358.lv1,0.8020261572368471,0.7978948548808171,0.31009450052555143,0.4640024324784251,hard,0.291666625,0.291666625,0.3886408072801406,0.5119105073642277
gaia,gaia/33d8ea3b-6c6b-4ff1-803d-7e270dea8a57,33d8ea3b-6c6b-4ff1-803d-7e270dea8a57,0.8017993042464179,0.7973336670200847,0.22037146398709678,0.46561609343304955,easy,0.75,0.75,0.2763854997001471,0.766062337094357
swebench-verified,swebench-verified/django__django-16100,django__django-16100,0.8015289053185838,0.7957263312224699,0.2562839805363103,0.5327213506977017,medium,0.6875001249999999,0.6875001249999999,0.3220755308456145,0.8385354714999729
aider-polyglot,aider-polyglot/polyglot_rust_ocr-numbers,polyglot_rust_ocr-numbers,0.801463904809397,0.7989574540333392,0.28247414035277285,0.5204261178611959,easy,0.8333333125,0.8333333125,0.3535534200560643,0.8106115912909639
